"IWavePhi [deg]","Phase [deg]","Freq [GHz]","IWaveTheta [deg]","L1RE []","IWaveTheta [deg]","L1IM []","IWaveTheta [deg]","L2RE []","IWaveTheta [deg]","L2IM []","IWaveTheta [deg]","L3RE []","IWaveTheta [deg]","L3IM []","IWaveTheta [deg]","L4RE []","IWaveTheta [deg]","L4IM []","IWaveTheta [deg]","L5RE []","IWaveTheta [deg]","L5IM []","IWaveTheta [deg]","L6RE []","IWaveTheta [deg]","L6IM []","IWaveTheta [deg]","L7RE []","IWaveTheta [deg]","L7IM []","IWaveTheta [deg]","L8RE []","IWaveTheta [deg]","L8IM []"
0,0,2.5,27,0.00127769698601491,27,-0.000226742145173411,27,0.00105593963204001,27,0.000681990435638189,27,0.000239447211139903,27,0.0013321271258205,27,-0.000735678760664462,27,0.00099343598545989,27,-0.00126680901471727,27,0.000224849854161286,27,-0.00112835438510446,27,-0.000809784532686797,27,-0.000222448101075466,27,-0.00134901342731477,27,0.00074293895422991,27,-0.00108160247497355
0,0,2.5,27.2,0.00127346511500498,27.2,-0.000250627557798121,27.2,0.00106501401108461,27.2,0.000668339366672406,27.2,0.000249729235484664,27.2,0.00133003848916318,27.2,-0.00073326375105313,27.2,0.000995417670941391,27.2,-0.00126713600029672,27.2,0.000221324807258499,27.2,-0.00112167608427951,27.2,-0.000819130089004628,27.2,-0.000204224271296501,27.2,-0.00135187788827495,27.2,0.000763090197283865,27.2,-0.00106709229230188
0,0,2.5,27.4,0.00126879702631296,27.4,-0.000274377837105899,27.4,0.00107387710772421,27.4,0.000654598219677407,27.4,0.000259964865978338,27.4,0.00132787394193974,27.4,-0.000730849152314227,27.4,0.000997385010595026,27.4,-0.00126745217012336,27.4,0.000217795349703998,27.4,-0.00111492328162474,27.4,-0.000828412273305754,27.4,-0.000185981427825945,27.4,-0.00135448726637555,27.4,0.000782942184892292,27.4,-0.00105222265159317
0,0,2.5,27.6,0.00126369732229994,27.6,-0.000297985017895076,27.6,0.00108252846937995,27.6,0.000640770417714324,27.6,0.000270153455292357,27.6,0.00132563429080532,27.6,-0.000728435077426339,27.6,0.000999338066933499,27.6,-0.001267757481082,27.6,0.000214261535286035,27.6,-0.00110809668359621,27.6,-0.000837630506356833,27.6,-0.000167723388067584,27.6,-0.00135684194457615,27.6,0.000802488786854808,27.6,-0.00103700050080304
0,0,2.5,27.8,0.00125817068819034,27.8,-0.00032144124883253,27.8,0.00109096767810107,27.8,0.000626859327100829,27.8,0.000280294369766345,27.8,0.00132332032374967,27.8,-0.000726021499781826,27.8,0.00100127681899165,27.8,-0.00126805196738407,27.8,0.000210723456790547,27.8,-0.00110119703334443,27.8,-0.000846784203606883,27.8,-0.000149453982532736,27.8,-0.00135894234875387,27.8,0.000821723988458172,27.8,-0.00102143306443041
0,0,2.5,28,0.00125222199006333,28,-0.000344738867874828,28,0.00109919447039698,28,0.000612868325533566,28,0.000290387013453498,28,0.00132093296584254,28,-0.000723608613900423,28,0.0010032013127711,28,-0.0012683356065156,28,0.000207181157201536,28,-0.00109422501713909,28,-0.000855872738785214,28,-0.000131177012068301,28,-0.00136078900100791,28,0.000840642032257439,28,-0.00100552746791202
0,0,2.5,28.2,0.00124585619467263,28.2,-0.000367870307252059,28.2,0.00110720852142201,28.2,0.000598800789949419,28.2,0.00030043078102648,28.2,0.00131847295520113,28.2,-0.000721196490625946,28.2,0.0010051115211836,28.2,-0.00126860843226484,28.2,0.000203634729751309,28.2,-0.00108718139523946,28.2,-0.000864895523648796,28.2,-0.000112896261006464,28.2,-0.00136238249871426,28.2,0.000859237195383429,28.2,-0.000989291098081985
0,0,2.5,28.4,0.00123907844499836,28.4,-0.000390828219095498,28.4,0.00111500968339626,28.4,0.000584660062830692,28.4,0.000310425077813508,28.4,0.00131594118002524,28.4,-0.000718785136398679,28.4,0.0010070075172649,28.4,-0.00126887043204779,28.4,0.000200084237933383,28.4,-0.00108006693187401,28.4,-0.000873851982819839,28.4,-9.4615488945764E-05,28.4,-0.00136372347352354,28.4,0.000877504072942395,28.4,-0.000972731343941941
0,0,2.5,28.6,0.00123189393997438,28.6,-0.000413605322559269,28.6,0.00112259777725731,28.6,0.0005704494789504,28.6,0.000320369333786668,28.6,0.00131333847710617,28.6,-0.000716374671753075,28.6,0.00100888925979867,28.6,-0.00126912159951458,28.6,0.000196529750321701,28.6,-0.00107288235899567,28.6,-0.000882741545705554,28.6,-7.63384425313567E-05,28.6,-0.00136481260728199,28.6,0.000895437366525685,28.6,-0.000955855701956921
0,0,2.5,28.8,0.001224308113687,28.8,-0.000436194549288322,28.8,0.00112997271717536,28.8,0.000556172368283321,28.8,0.000330262995169611,28.8,0.00131066572328413,28.8,-0.000713965215918328,28.8,0.00101075684161807,28.8,-0.00126936196508081,28.8,0.000192971340571891,28.8,-0.00106562847981463,28.8,-0.00089156364856082,28.8,-5.80688477177734E-05,28.8,-0.00136565070452107,28.8,0.000913031912546693,28.8,-0.000938671706837471
0,0,2.5,29,0.00121632642410589,29,-0.000458588986372447,29,0.00113713447690875,29,0.000541832037580202,29,0.000340105505952984,29,0.00130792367474581,29,-0.000711556823106298,29,0.0010126102383853,29,-0.00126959151741479,29,0.000189409087729798,29,-0.00105830607102122,29,-0.000900317750601921,29,-3.98104027314841E-05,29,-0.00136623853067655,29,0.000930282824224811,29,-0.000921187078627481
0,0,2.5,29.2,0.00120795447677308,29.2,-0.000480781829191676,29.2,0.00114408313485114,29.2,0.000527431796604355,29.2,0.000349896339463409,29.2,0.00130511332494035,29.2,-0.000709149551369719,29.2,0.00101444947919798,29.2,-0.00126981028716866,29.2,0.000185843065344715,29.2,-0.00105091585463934,29.2,-0.000909003292148897,29.2,-2.15667850778992E-05,29.2,-0.00136657700719223,29.2,0.000947185334798161,29.2,-0.000903409502894946
0,0,2.5,29.4,0.00119919803450473,29.4,-0.000502766478546644,29.4,0.00115081874890405,29.4,0.000512974904598492,29.4,0.000359634966441027,29.4,0.00130223536558808,29.4,-0.000706743565497741,29.4,0.00101627459621732,29.4,-0.00127001824554605,29.4,0.000182273349357415,29.4,-0.00104345871124382,29.4,-0.000917619769874906,29.4,-3.34164824669645E-06,29.4,-0.00136666702972162,29.4,0.000963734837273594,29.4,-0.000885346738841051
0,0,2.5,29.6,0.00119006293038704,29.6,-0.000524536497498231,29.6,0.00115734147296968,29.6,0.000498464627411655,29.6,0.000369320864514274,29.6,0.00129929077368305,29.6,-0.000704338911185883,29.6,0.00101808564292666,29.6,-0.00127021546155813,29.6,0.000178700010836832,29.6,-0.00103593538027723,29.6,-0.000926166634786609,29.6,1.48613805945111E-05,29.6,-0.00136650964451509,29.6,0.000979926991918235,29.6,-0.000867006765871844
0,0,2.5,29.8,0.00118055503135887,29.8,-0.000546085583569804,29.8,0.00116365151280319,29.8,0.000483904186208342,29.8,0.000378953554630418,29.8,0.00129628041931266,29.8,-0.00070193569406427,29.8,0.00101988259476745,29.8,-0.00127040191145066,29.8,0.000175123138461507,29.8,-0.00102834669376022,29.8,-0.000934643400955527,29.8,3.30387010165778E-05,29.8,-0.00136610591335228,29.8,0.000995757503086504,29.8,-0.000848397352519735
0,0,2.5,30,0.00117068042977832,30,-0.000567407618684517,30,0.00116974918782998,30,0.000469296810838071,30,0.000388532554865053,30,0.00129320503809684,30,-0.000699534014347123,30,0.00102166551227472,30,-0.00127057760816308,30,0.000171542791477107,30,-0.00102069345345343,30,-0.000943049511966832,30,5.11867393981334E-05,30,-0.00136545687427018,30,0.00101122242252966,30,-0.000829526571633968
0,0,2.5,30.2,0.00116044522905548,30.2,-0.000588496609161055,30.2,0.00117563477374159,30.2,0.000454645715389401,30.2,0.000398057387764053,30.2,0.00129006567215753,30.2,-0.000697133965162858,30.2,0.00102343441444904,30.2,-0.00127074256861795,30.2,0.000167959062521663,30.2,-0.00101297652175222,30.2,-0.000951384544813028,30.2,6.93019495155341E-05,30.2,-0.00136456378096654,30.2,0.00102631783146298,30.2,-0.000810402417427527
0,0,2.5,30.4,0.00114985569267243,30.4,-0.000609346792531849,30.4,0.00118130865601088,30.4,0.00043995403902515,30.4,0.00040752758724876,30.4,0.00128686303519949,30.4,-0.000694735626156586,30.4,0.00102518934370987,30.4,-0.00127089680966793,30.4,0.000164372031083587,30.4,-0.00100519668559283,30.4,-0.000959647953340847,30.4,8.73808181161692E-05,30.4,-0.00136342777124489,30.4,0.00104104014132197,30.4,-0.000791032930620768
0,0,2.5,30.6,0.00113891804420572,30.6,-0.000629952509109188,30.6,0.00118677129271703,30.6,0.000425224977191133,30.6,0.000416942707912226,30.6,0.00128359805656838,30.6,-0.000692339135750604,30.6,0.00102693033735724,30.6,-0.00127104037416417,30.6,0.000160781772190396,30.6,-0.00099735479255019,30.6,-0.000967839320387874,30.6,0.00010541985898706,30.6,-0.0013620501574774,30.6,0.00105538575385523,30.6,-0.000771426289145185
0,0,2.5,30.8,0.00112763873347856,30.8,-0.000650308335486503,30.8,0.00119202311553099,30.8,0.000410461622750164,30.8,0.000426302325098272,30.8,0.00128027156797496,30.8,-0.000689944552831014,30.8,0.00102865741409957,30.8,-0.00127117325494561,30.8,0.000157188365779239,30.8,-0.000989451743643901,30.8,-0.000975958138775998,30.8,0.00012341562093301,30.8,-0.00136043234372175,30.8,0.00106935143058007,30.8,-0.000751590568364121
0,0,2.5,31,0.00111602419302709,31,-0.000670408926853231,31,0.00119706470544787,31,0.000395667099310249,31,0.000435606013940329,31,0.00127688457924182,31,-0.00068755200184197,31,0.00103037063338177,31,-0.00127129547065709,31,0.000153591896659092,31,-0.000981488338841328,31,-0.000984003997906411,31,0.000141364680284296,31,-0.00135857551010777,31,0.00108293405163938,31,-0.000731534008818755
0,0,2.5,31.2,0.00110408098726235,31.2,-0.000690249169270417,31.2,0.00120189667520461,31.2,0.000380844493015419,31.2,0.000444853369686924,31.2,0.00127343779068205,31.2,-0.000685161581196006,31.2,0.00103207000708822,31.2,-0.00127140701737143,31.2,0.000149992442832589,31.2,-0.000973465444763788,31.2,-0.000991976410937237,31.2,0.000159263651628491,31.2,-0.00135648132922147,31.2,0.00109613063931488,31.2,-0.000711264770174214
0,0,2.5,31.4,0.00109181568683633,31.4,-0.000709824141253695,31.4,0.0012065196258447,31.4,0.00036599682721901,31.4,0.000454043997349776,31.4,0.00126993213729559,31.4,-0.000682773414825436,31.4,0.00103375556283673,31.4,-0.00127150798849431,31.4,0.000146390089693224,31.4,-0.000965383951150134,31.4,-0.000999874975496152,31.4,0.000177109176780717,31.4,-0.00135415113659919,31.4,0.00110893850713713,31.4,-0.00069079112200238
0,0,2.5,31.6,0.00107923499646231,31.6,-0.000729129021139308,31.6,0.00121093427750303,31.6,0.000351127176466182,31.6,0.000463177503466047,31.6,0.00126636852731929,31.6,-0.000680387586763756,31.6,0.00103542734821644,31.6,-0.00127159833548007,31.6,0.000142784920482542,31.6,-0.000957244720413553,31.6,-0.0010076992802128,31.6,0.000194897939559547,31.6,-0.00135158648166791,31.6,0.00112135502905876,31.6,-0.000670121338192033
0,0,2.5,31.8,0.00106634557151863,31.8,-0.000748159186733007,31.8,0.00121514134702593,31.8,0.000336238519593099,31.8,0.000472253530517132,31.8,0.00126274781963964,31.8,-0.000678004205824878,31.8,0.00103708545805113,31.8,-0.00127167811506601,31.8,0.000139177011072392,31.8,-0.000949048613401822,31.8,-0.00101544886639827,31.8,0.000212626656111233,31.8,-0.00134878900178477,31.8,0.00113337778618747,31.8,-0.00064926364732062
0,0,2.5,32,0.00105315429057773,32,-0.000766910193739096,32,0.0012191416929523,32,0.000321333828498457,32,0.00048127172075587,32,0.00125907087644602,32,-0.000675623419262631,32,0.00103872984962072,32,-0.00127174735351735,32,0.00013556645348386,32,-0.00094079656264441,32,-0.00102312339245198,32,0.000230292083301138,32,-0.00134576031160209,32,0.00114500461316329,32,-0.000628226359551025
0,0,2.5,32.2,0.00103966789658825,32.2,-0.000785377771992764,32.2,0.00122293610545571,32.2,0.000306416052873053,32.2,0.000490231716939979,32.2,0.00125533859855104,32.2,-0.000673245304520336,32.2,0.00104036060427188,32.2,-0.00127180608269316,32.2,0.000131953331400427,32.2,-0.000932489398298106,32.2,-0.00103072244660859,32.2,0.00024789100870869,32.2,-0.00134250210703919,32.2,0.00115623348163688,32.2,-0.000607017761063565
0,0,2.5,32.4,0.00102589333563903,32.4,-0.000803557780200255,32.4,0.0012265254677248,32.4,0.000291488118464888,32.4,0.000499133204750666,32.4,0.00125155180936547,32.4,-0.000670869951129689,32.4,0.00104197777879055,32.4,-0.00127185429296599,32.4,0.000128337723198424,32.4,-0.000924128047080884,32.4,-0.00103824565219369,32.4,0.000265420258666999,32.4,-0.00133901601478223,32.4,0.00116706247043639,32.4,-0.000585646131764691
0,0,2.5,32.6,0.00101183753189024,32.6,-0.000821446356375981,32.6,0.00122991073941167,32.6,0.000276552892346382,32.6,0.000507975824830996,32.6,0.00124771147136751,32.6,-0.000668497531490233,32.6,0.00104358136758667,32.6,-0.00127189202683541,32.6,0.000124719713681334,32.6,-0.000915713446775266,32.6,-0.00104569263998519,32.6,0.000282876701385231,32.6,-0.00133530395420549,32.6,0.00117749000820392,32.6,-0.000564119801981889
0,0,2.5,32.8,0.000997507414690618,32.8,-0.00083903966455332,32.8,0.00123309290792393,32.8,0.000261613247964253,32.8,0.000516759314832112,32.8,0.001243818425555,32.8,-0.000666128121261013,32.8,0.00104517151756504,32.8,-0.0012719193347694,32.8,0.000121099399329846,32.8,-0.000907246439072599,32.8,-0.00105306302410382,32.8,0.000300257245243893,32.8,-0.00133136769112184,32.8,0.00118751450045656,32.8,-0.000542447014344902
0,0,2.5,33,0.000982909933731812,33,-0.000856334101458476,33,0.00123607300826976,33,0.000246671996469605,33,0.000525483369344277,33,0.00123987352742113,33,-0.000663761863664679,33,0.00104674813233987,33,-0.00127193623679521,33,0.000117476856829239,33,-0.000898727973629776,33,-0.00106035650528122,33,0.000317558833174744,33,-0.00132720901837802,33,0.00119713474973063,33,-0.000520636106811643
0,0,2.5,33.2,0.000968052262164913,33.2,-0.000873326296803001,33.2,0.00123885208115117,33.2,0.00023173195245299,33.2,0.000534147677869703,33.2,0.00123587770681052,33.2,-0.00066139880879409,33.2,0.00104831136898298,33.2,-0.00127194272624245,33.2,0.000113852173727838,33.2,-0.000890158979388847,33.2,-0.00106757271400294,33.2,0.000334778472817221,33.2,-0.001322829958848,33.2,0.00120634944952332,33.2,-0.000498695300032017
0,0,2.5,33.4,0.000952941340568665,33.4,-0.000890012899287566,33.4,0.00124143128653615,33.4,0.000216795866567144,33.4,0.000542752010759399,33.4,0.0012318317932334,33.4,-0.000659039161084571,33.4,0.00104986128321817,33.4,-0.00127193889376288,33.4,0.000110225436702675,33.4,-0.000881540347737813,33.4,-0.00107471136876329,33.4,0.000351913163228177,33.4,-0.00131823236275999,33.4,0.0012151577982095,33.4,-0.000476632873017471
0,0,2.5,33.6,0.000937584228755979,33.6,-0.000906390926508065,33.6,0.00124381173944959,33.6,0.000201866470743985,33.6,0.000551296061762826,33.6,0.00122773665531298,33.6,-0.000656683021168529,33.6,0.00105139784943075,33.6,-0.00127192471790283,33.6,0.000106596736343243,33.6,-0.000872873018896497,33.6,-0.00108177209029765,33.6,0.000368960010264286,33.6,-0.001313418295635,33.6,0.00122355887646683,33.6,-0.000454457052516591
0,0,2.5,33.8,0.000921988123903437,33.8,-0.000922457340066355,33.8,0.00124599469525693,33.8,0.000186946456679813,33.8,0.000559779623504589,33.8,0.00122359324522064,33.8,-0.000654330469397632,33.8,0.00105292117846381,33.8,-0.0012719002709229,33.8,0.00010296615179311,33.8,-0.000864157938467405,33.8,-0.0010887546242699,33.8,0.000385916091843134,33.8,-0.00130838972225805,33.8,0.00123155211773828,33.8,-0.000432176059590122
0,0,2.5,34,0.000906160064734719,34,-0.000938209441929701,34,0.00124798130360967,34,0.000172038501922483,34,0.000568202436841228,34,0.001219402402507,34,-0.000651981654160438,34,0.00105443129485095,34,-0.00127186557632936,34,9.93337772099374E-05,34,-0.00085539600418587,34,-0.00109565870066419,34,0.000402778605047516,34,-0.00130314876224673,34,0.00123913706700073,34,-0.000409798055463707
0,0,2.5,34.2,0.000890107160616796,34.2,-0.000953644614326467,34.2,0.00124977295570024,34.2,0.000157145221924335,34.2,0.000576564281226871,34.2,0.0012151649712366,34.2,-0.00064963671528705,34.2,0.00105592826058599,34.2,-0.00127182065664177,34.2,9.56996981851074E-05,34.2,-0.000846588172798176,34.2,-0.00110248394594946,34.2,0.000419544727191673,34.2,-0.00129769751248825,34.2,0.00124631344481611,34.2,-0.000387331213795975
0,0,2.5,34.4,0.000873836617916159,34.4,-0.000968760451600898,34.4,0.00125137090584246,34.4,0.000142269220173012,34.4,0.000584864970269909,34.4,0.00121088187153364,34.4,-0.00064729575158025,34.4,0.00105741211813711,34.4,-0.00127176553896222,34.4,9.20640004987473E-05,34.4,-0.00083773540695092,34.4,-0.00110923022254847,34.4,0.000436211730027213,34.4,-0.00129203811701249,34.4,0.00125308113430101,34.4,-0.000364783627857264
0,0,2.5,34.6,0.000857355468017283,34.6,-0.000983554669474509,34.6,0.00125277653096398,34.6,0.000127413056444693,34.6,0.000593104245268142,34.6,0.0012065539928917,34.6,-0.000644958878629744,34.6,0.00105888295503116,34.6,-0.00127170029243065,34.6,8.84267716466083E-05,34.6,-0.000828838608857016,34.6,-0.00111589714637693,34.6,0.000452776880782937,34.6,-0.00128617274093018,34.6,0.00125944015601169,34.6,-0.000342163399285052
0,0,2.5,34.8,0.000840670933589343,34.8,-0.000998025141252925,34.8,0.00125399122354438,34.8,0.00011257925188136,34.8,0.00060128198777263,34.8,0.00120218215001665,34.8,-0.000642626275406319,34.8,0.00106034079540778,34.8,-0.00127162493182975,34.8,8.47881044145078E-05,34.8,-0.000819898742960566,34.8,-0.00112248458044889,34.8,0.000469237524336027,34.8,-0.00128010364626411,34.8,0.00126539077621636,34.8,-0.000319478528180509
0,0,2.5,35,0.000823790084171373,35,-0.00101216997944145,35,0.00125501641395049,35,9.77702969751595E-05,35,0.000609397976774882,35,0.0011977672502986,35,-0.000640298019700013,35,0.0010617857210595,35,-0.00127153948978303,35,8.1148085051939E-05,35,-0.000810916783464526,35,-0.00112899219209341,35,0.00048559105411259,35,-0.00127383303399209,35,0.001270933362368,35,-0.000296737035568404
0,0,2.5,35.2,0.000806720047017306,35.2,-0.00102598736911686,35.2,0.00125585357602413,35.2,8.29886488174E-05,35.2,0.000617452045943599,35.2,0.00119331018235293,35.2,-0.000637974251495076,35.2,0.00106321777517716,35.2,-0.00127144402064149,35.2,7.75067995018706E-05,35.2,-0.000801893666879958,35.2,-0.00113541982367882,35.2,0.000501834907561847,35.2,-0.00126736322138922,35.2,0.00127606840605677,35.2,-0.000273946856158635
0,0,2.5,35.4,0.00078946798153151,35.4,-0.00103947566048306,35.4,0.00125650423633569,35.4,6.82367218458257E-05,35.4,0.000625444070983285,35.4,0.00118881180587463,35.4,-0.00063565511616907,35.4,0.00106463698388761,35.4,-0.00127133854939821,35.4,7.38643368883562E-05,35.4,-0.00079283030578768,35.4,-0.00114176722767138,35.4,0.000517966555345152,35.4,-0.00126069653728913,35.4,0.00128079666703476,35.4,-0.000251115870501204
0,0,2.5,35.6,0.000772040913877755,35.6,-0.00105263342228603,35.6,0.00125696989425878,35.6,5.35168953569981E-05,35.6,0.00063337388157287,35.6,0.00118427296578241,35.6,-0.000633340739063902,35.6,0.0010660434997962,35.6,-0.00127122313774236,35.6,7.02207883923132E-05,35.6,-0.000783727698219877,35.6,-0.00114803422496333,35.6,0.000533983507307545,35.6,-0.00125383529503708,35.6,0.0012851189918586,35.6,-0.000228251916303466
0,0,2.5,35.8,0.000754446010004141,35.8,-0.00106545935395648,35.8,0.00125725215254287,35.8,3.88315148057102E-05,35.8,0.000641241358476012,35.8,0.0011796945502119,35.8,-0.00063103124320247,35.8,0.00106743728793985,35.8,-0.00127109777772493,35.8,6.657623842565E-05,35.8,-0.000774586793468877,35.8,-0.0011542206145599,35.8,0.000549883366242718,35.8,-0.00124678189056738,35.8,0.00128903632358325,35.8,-0.000205362767689233
0,0,2.5,36,0.000736690206540887,36,-0.0010779522154303,36,0.00125735256617571,36,2.41828850352272E-05,36,0.0006490463993435,36,0.00117507743768121,36,-0.000628726773281904,36,0.0010688184679836,36,-0.00127096256335839,36,6.2930779887633E-05,36,-0.000765408582521994,36,-0.00116032619616414,36,0.000565663747717864,36,-0.00123953876698137,36,0.0012925498972752,36,-0.000182456142299291
0,0,2.5,36.2,0.000718780629131684,36.2,-0.00109011113377476,36.2,0.00125727282717136,36.2,9.57327598534015E-06,36.2,0.000656788863085442,36.2,0.00117042250400337,36.2,-0.000626427438019542,36.2,0.00107018710636596,36.2,-0.00127081750562622,36.2,5.92844958764854E-05,36.2,-0.000756193974983758,36.2,-0.00116635086536259,36.2,0.000581322317107799,36.2,-0.00123210834008408,36.2,0.0012956610081324,36.2,-0.000159539684699704
0,0,2.5,36.4,0.000700724268800815,36.4,-0.00110193514900143,36.4,0.00125701456674661,36.4,-4.99508381071921E-06,36.4,0.000664468654460476,36.4,0.0011657305582845,36.4,-0.000624133410518488,36.4,0.00107154325404098,36.4,-0.00127066269308226,36.4,5.56374803130265E-05,36.4,-0.000746943948583686,36.4,-0.00117229439813672,36.4,0.000596856805580321,36.4,-0.00122449308227673,36.4,0.00129837109503275,36.4,-0.00013662096805818
0,0,2.5,36.6,0.00068252808431093,36.6,-0.00111342363425408,36.6,0.00125657948100401,36.6,-1.95200002644632E-05,36.6,0.000672085688379417,36.6,0.00116100250984705,36.6,-0.000621844780022379,36.6,0.00107288692009499,36.6,-0.00127049809771338,36.6,5.1989818628006E-05,36.6,-0.00073765951728803,36.6,-0.00117815667796369,36.6,0.000612264966840607,36.6,-0.00121669547151004,36.6,0.00130068178091749,36.6,-0.000113707517033144
0,0,2.5,36.8,0.000664198996668786,36.8,-0.00112457594634094,36.8,0.00125596931271156,36.8,-3.39993199271489E-05,36.8,0.000679639917467501,36.8,0.00115623919860161,36.8,-0.000619561733774365,36.8,0.00107421827400295,36.8,-0.00127032378404161,36.8,4.83415988283742E-05,36.8,-0.000728341571342015,36.8,-0.00118393757283666,36.8,0.000627544627451243,36.8,-0.00120871806438377,36.8,0.00130259477757452,36.8,-9.08067562475102E-05
0,0,2.5,37,0.000645743954375914,37,-0.00113539172758697,37,0.00125518574448036,37,-4.84309288572151E-05,37,0.000687131236022378,37,0.00115144147271964,37,-0.000617284365447395,37,0.00107553731041807,37,-0.00127013985358401,37,4.46929114255243E-05,37,-0.000718991086883084,37,-0.00118963695785964,37,0.000642693659321657,37,-0.00120056339270297,37,0.00130411215017538,37,-6.79260583223325E-05
0,0,2.5,37.2,0.000627169810427065,37.2,-0.0011458707283124,37.2,0.00125423059153332,37.2,-6.28127478920076E-05,37.2,0.000694559613991596,37.2,0.00114661020293198,37.2,-0.000615012837185101,37.2,0.00107684414455085,37.2,-0.00126994628199897,37.2,4.10438430041873E-05,37.2,-0.000709609095974477,37.2,-0.001195254710049,37.2,0.000657710003646305,37.2,-0.00119223397308662,37.2,0.00130523566593067,37.2,-4.50726945754927E-05
0,0,2.5,37.4,0.000608483362539864,37.4,-0.00115601279459074,37.4,0.00125310571876471,37.4,-7.71427405634029E-05,37.4,0.000701925007889041,37.4,0.00114174622294095,37.4,-0.000612747260791661,37.4,0.00107813878501428,37.4,-0.00126974314991497,37.4,3.73944812818717E-05,37.4,-0.000700196509536907,37.4,-0.00120079073271316,37.4,0.000672591613157688,37.4,-0.00118373244961073,37.4,0.00130596753771562,37.4,-2.22538728617874E-05
0,0,2.5,37.6,0.000589691412273059,37.6,-0.00116581797078837,37.6,0.00125181284850816,37.6,-9.14189078463266E-05,37.6,0.0007092273755996,37.6,0.00113685041965977,37.6,-0.000610487813689518,37.6,0.00107942133038955,37.6,-0.00126953047487542,37.6,3.3744915807385E-05,37.6,-0.000690754288929593,37.6,-0.00120624493282536,37.6,0.000687336496818838,37.6,-0.0011750614415005,37.6,0.00130631027131785,37.6,5.2329333245164E-07
0,0,2.5,37.8,0.000570800685351735,37.8,-0.00117528635468924,37.8,0.00125035385349108,37.8,-0.000105639289490249,37.8,0.000716466678465498,37.8,0.00113192359176974,37.8,-0.000608234607942238,37.8,0.001080691875217,37.8,-0.00126930833355755,37.8,3.00952324128988E-05,37.8,-0.000681283452335368,37.8,-0.00121161726082932,37.8,0.000701942736878632,37.8,-0.0011662235629465,37.8,0.00130626609487382,37.8,2.32517735725776E-05
0,0,2.5,38,0.000551817867728235,38,-0.0011844182752903,38,0.00124873067493478,38,-0.000119801969368422,38,0.000723642905372059,38,0.00112696662616581,38,-0.000605987784299856,38,0.0010819504482972,38,-0.0012690767659576,38,2.64455196978506E-05,38,-0.000671784887486836,38,-0.0012169076110197,38,0.000716408491672485,38,-0.00115722144677768,38,0.0013058376198716,38,4.59246251819395E-05
0,0,2.5,38.2,0.000532749564511855,38.2,-0.00119321411232821,38.2,0.00124694515822557,38.2,-0.000133905061141488,38.2,0.000730756071940799,38.2,0.001121980313715,38.2,-0.000603747495848064,38.2,0.0010831971557128,38.2,-0.00126883579175365,38.2,2.2795865107558E-05,38.2,-0.000662259614689145,38.2,-0.00122211595166037,38.2,0.000730731881718582,38.2,-0.00114805779397229,38.2,0.00130502756018701,38.2,6.85349988444543E-05
0,0,2.5,38.4,0.000513602368899992,38.4,-0.00120167450450555,38.4,0.00124499920593382,38.4,-0.000147946728325795,38.4,0.000737806172613341,38.4,0.00111696555070705,38.4,-0.000601513861711343,38.4,0.00108443202653864,38.4,-0.00126858549498401,38.4,1.91463549788727E-05,38.4,-0.000652708582406777,38.4,-0.00122724222304299,38.4,0.000744911153116629,38.4,-0.00113873530919293,38.4,0.00130383873622265,38.4,9.10761351665978E-05
0,0,2.5,38.6,0.000494382778586397,38.6,-0.00120980004433099,38.6,0.00124289477357954,38.6,-0.000161925165333065,38.6,0.000744793224358619,38.6,0.00111192314201678,38.6,-0.000599287054736019,38.6,0.00108565517584486,38.6,-0.00126832590413102,38.6,1.54970767349064E-05,38.6,-0.00064313274424671,38.6,-0.00123228639565341,38.6,0.000758944590624024,38.6,-0.00112925662065469,38.6,0.00130227397427465,38.6,0.000113541370484138
0,0,2.5,38.8,0.000475097261066701,38.8,-0.00121759160816306,38.8,0.00124063381720099,38.8,-0.00017583861009182,38.8,0.000751717267303532,38.8,0.00110685392882972,38.8,-0.000597067194024199,38.8,0.00108686664049065,38.8,-0.00126805707365359,38.8,1.18481165052249E-05,38.8,-0.000633533088386559,38.8,-0.00123724847116264,38.8,0.000772830537158391,38.8,-0.00111962453634928,38.8,0.00130033645474516,38.8,0.000135924140583551
0,0,2.5,39,0.000455752185935632,39,-0.00122505004535249,39,0.00123821832495983,39,-0.0001896853395818,39,0.000758578272285757,39,0.00110175872180575,39,-0.000594854418475913,39,0.00108806654022365,39,-0.00126777903327982,39,8.19956141572753E-06,39,-0.000623910554266542,39,-0.00124212839876602,39,0.00078656733101185,39,-0.00110984173541879,39,0.0012980292106674,39,0.000158217985735649
0,0,2.5,39.2,0.000436353901816861,39.2,-0.00123217652688205,39.2,0.00123565027346852,39.2,-0.000203463681545304,39.2,0.000765376395787562,39.2,0.00109663835035205,39.2,-0.00059264888471671,39.2,0.00108925493055129,39.2,-0.00126749187290364,39.2,4.55149662987414E-06,39.2,-0.000614266087605685,39.2,-0.00124692621428001,39.2,0.000800153445612246,39.2,-0.00109991101871377,39.2,0.00129535558752058,39.2,0.000180416529324079
